,Year,Quarter,Subject,ID,College,MinUnit,Unit,PassNP,Letter,Monday,Tuesday,Wednesday,Thursday,Friday,StartTime,EndTime,Building,CurEnroll,MaxEnroll,RatioEnroll
756,,2,ECON,3A,L&S,,4.0,1,1,0,1,0,0,0,840.0,890.0,NH,30,30,1.0
757,,2,ECON,3A,L&S,,4.0,1,1,0,1,0,0,0,900.0,950.0,NH,29,30,0.9666666666666667
758,,2,ECON,3A,L&S,,4.0,1,1,0,0,0,1,0,780.0,830.0,GIRV,30,30,1.0
759,,2,ECON,3A,L&S,,4.0,1,1,0,0,0,1,0,840.0,890.0,PHELP,30,30,1.0
760,,2,ECON,3A,L&S,,4.0,1,1,0,0,0,1,0,900.0,950.0,PHELP,0,30,0.0
761,,2,ECON,3A,L&S,,4.0,1,1,0,1,0,0,0,600.0,650.0,GIRV,29,30,0.9666666666666667
762,,2,ECON,3A,L&S,,4.0,1,1,0,1,0,0,0,1020.0,1070.0,GIRV,27,30,0.9
763,,2,ECON,3A,L&S,,4.0,1,1,0,0,0,1,0,840.0,890.0,GIRV,20,30,0.6666666666666666
764,,2,ECON,3AH,L&S,,1.0,1,0,0,0,0,1,0,600.0,650.0,PHELP,0,20,0.0
765,,2,ECON,3B,L&S,,4.0,1,1,1,0,1,0,0,930.0,1005.0,GIRV,118,128,0.921875
766,,2,ECON,3B,L&S,,4.0,1,1,0,0,0,1,0,840.0,890.0,NH,29,32,0.90625
767,,2,ECON,3B,L&S,,4.0,1,1,0,0,0,1,0,780.0,830.0,NH,30,32,0.9375
768,,2,ECON,3B,L&S,,4.0,1,1,0,1,0,0,0,540.0,590.0,NH,29,32,0.90625
769,,2,ECON,3B,L&S,,4.0,1,1,0,0,0,1,0,540.0,590.0,NH,0,30,0.0
770,,2,ECON,3B,L&S,,4.0,1,1,0,1,0,0,0,780.0,830.0,NH,0,30,0.0
771,,2,ECON,3B,L&S,,4.0,1,1,0,1,0,0,0,840.0,890.0,NH,30,32,0.9375
772,,2,ECON,3BH,L&S,,1.0,1,0,1,0,0,0,0,780.0,830.0,NH,8,15,0.5333333333333333
773,,2,ECON,9,L&S,,4.0,1,1,1,0,1,0,1,480.0,530.0,EMBARHALL,155,180,0.8611111111111112
774,,2,ECON,9,L&S,,4.0,1,1,0,1,0,0,0,960.0,1010.0,GIRV,35,30,1.1666666666666667
775,,2,ECON,9,L&S,,4.0,1,1,0,1,0,0,0,960.0,1010.0,,35,30,1.1666666666666667
776,,2,ECON,9,L&S,,4.0,1,1,0,1,0,0,0,1020.0,1070.0,GIRV,34,30,1.1333333333333333
777,,2,ECON,9,L&S,,4.0,1,1,0,1,0,0,0,1080.0,1130.0,GIRV,18,30,0.6
778,,2,ECON,9,L&S,,4.0,1,1,0,1,0,0,0,1020.0,1070.0,,23,30,0.7666666666666667
779,,2,ECON,9,L&S,,4.0,1,1,0,1,0,0,0,1080.0,1130.0,PHELP,10,30,0.3333333333333333
780,,2,ECON,10A,L&S,,4.0,1,1,1,0,1,0,1,660.0,710.0,IV   THEA,340,384,0.8854166666666666
781,,2,ECON,10A,L&S,,4.0,1,1,0,0,0,1,0,960.0,1010.0,GIRV,32,32,1.0
782,,2,ECON,10A,L&S,,4.0,1,1,0,0,0,1,0,1020.0,1070.0,GIRV,32,32,1.0
783,,2,ECON,10A,L&S,,4.0,1,1,0,0,0,1,0,1020.0,1070.0,PHELP,32,32,1.0
784,,2,ECON,10A,L&S,,4.0,1,1,0,0,0,1,0,1080.0,1130.0,PHELP,21,32,0.65625
785,,2,ECON,10A,L&S,,4.0,1,1,0,0,0,1,0,1080.0,1130.0,PHELP,22,32,0.6875
786,,2,ECON,10A,L&S,,4.0,1,1,0,0,0,1,0,960.0,1010.0,,32,32,1.0
787,,2,ECON,10A,L&S,,4.0,1,1,0,0,0,1,0,1020.0,1070.0,PHELP,28,32,0.875
788,,2,ECON,10A,L&S,,4.0,1,1,0,0,0,1,0,1080.0,1130.0,PHELP,21,32,0.65625
789,,2,ECON,10A,L&S,,4.0,1,1,0,0,0,1,0,540.0,590.0,GIRV,25,32,0.78125
790,,2,ECON,10A,L&S,,4.0,1,1,0,0,0,1,0,960.0,1010.0,GIRV,32,32,1.0
791,,2,ECON,10A,L&S,,4.0,1,1,0,0,0,1,0,540.0,590.0,GIRV,31,32,0.96875
792,,2,ECON,10A,L&S,,4.0,1,1,0,0,0,1,0,600.0,650.0,ARTS,32,32,1.0
793,,2,ECON,96,L&S,,2.0,0,1,1,0,0,0,0,930.0,1040.0,NH,0,20,0.0
794,,2,ECON,100B,L&S,,4.0,0,1,1,0,1,0,0,930.0,1005.0,PHELP,36,90,0.4
795,,2,ECON,100B,L&S,,4.0,0,1,0,1,0,0,0,1020.0,1070.0,GIRV,28,45,0.6222222222222222
796,,2,ECON,100B,L&S,,4.0,0,1,0,1,0,0,0,1080.0,1130.0,GIRV,8,45,0.17777777777777778
797,,2,ECON,100B,L&S,,4.0,0,1,0,1,0,1,0,480.0,555.0,IV   THEA,20,140,0.14285714285714285
798,,2,ECON,100B,L&S,,4.0,0,1,0,0,0,0,1,600.0,650.0,GIRV,0,35,0.0
799,,2,ECON,100B,L&S,,4.0,0,1,0,0,0,0,1,660.0,710.0,PHELP,0,35,0.0
800,,2,ECON,100B,L&S,,4.0,0,1,0,0,1,0,0,840.0,890.0,ARTS,14,35,0.4
801,,2,ECON,100B,L&S,,4.0,0,1,0,0,1,0,0,660.0,710.0,,6,35,0.17142857142857143
802,,2,ECON,101,L&S,,4.0,0,1,1,0,1,0,1,720.0,770.0,CAMPBHALL,417,640,0.6515625
803,,2,ECON,101,L&S,,4.0,0,1,0,1,0,0,0,1020.0,1070.0,GIRV,30,27,1.1111111111111112
804,,2,ECON,101,L&S,,4.0,0,1,0,1,0,0,0,1020.0,1070.0,GIRV,29,27,1.0740740740740742
805,,2,ECON,101,L&S,,4.0,0,1,0,1,0,0,0,960.0,1010.0,GIRV,31,27,1.1481481481481481
806,,2,ECON,101,L&S,,4.0,0,1,0,1,0,0,0,960.0,1010.0,NH,30,27,1.1111111111111112
807,,2,ECON,101,L&S,,4.0,0,1,0,0,1,0,0,1020.0,1070.0,GIRV,31,27,1.1481481481481481
808,,2,ECON,101,L&S,,4.0,0,1,0,0,1,0,0,1140.0,1190.0,GIRV,27,27,1.0
809,,2,ECON,101,L&S,,4.0,0,1,0,1,0,0,0,540.0,590.0,PHELP,28,27,1.037037037037037
810,,2,ECON,101,L&S,,4.0,0,1,0,1,0,0,0,1140.0,1190.0,NH,23,32,0.71875
811,,2,ECON,101,L&S,,4.0,0,1,0,0,0,1,0,1020.0,1070.0,GIRV,28,27,1.037037037037037
812,,2,ECON,101,L&S,,4.0,0,1,0,0,0,1,0,1080.0,1130.0,GIRV,12,32,0.375
813,,2,ECON,101,L&S,,4.0,0,1,0,0,1,0,0,1020.0,1070.0,GIRV,28,27,1.037037037037037
814,,2,ECON,101,L&S,,4.0,0,1,0,0,1,0,0,1080.0,1130.0,NH,31,27,1.1481481481481481
815,,2,ECON,101,L&S,,4.0,0,1,0,1,0,0,0,1080.0,1130.0,GIRV,23,32,0.71875
816,,2,ECON,101,L&S,,4.0,0,1,0,1,0,0,0,1080.0,1130.0,GIRV,10,32,0.3125
817,,2,ECON,101,L&S,,4.0,0,1,0,1,0,0,0,1140.0,1190.0,GIRV,7,32,0.21875
818,,2,ECON,101,L&S,,4.0,0,1,0,1,0,0,0,1140.0,1190.0,GIRV,0,32,0.0
819,,2,ECON,101,L&S,,4.0,0,1,0,0,0,1,0,1020.0,1070.0,GIRV,32,27,1.1851851851851851
820,,2,ECON,101,L&S,,4.0,0,1,0,0,0,1,0,1080.0,1130.0,GIRV,8,32,0.25
821,,2,ECON,101,L&S,,4.0,0,1,0,0,0,1,0,1140.0,1190.0,GIRV,0,32,0.0
822,,2,ECON,101,L&S,,4.0,0,1,0,0,0,1,0,1140.0,1190.0,GIRV,9,32,0.28125
823,,2,ECON,107B,L&S,,4.0,0,1,1,0,1,0,1,480.0,530.0,PSYCH,35,100,0.35
824,,2,ECON,112A,L&S,,4.0,0,1,1,0,1,0,1,600.0,650.0,HSSB,75,75,1.0
825,,2,ECON,114A,L&S,,4.0,0,1,1,0,1,0,1,660.0,710.0,BUCHN,140,140,1.0
826,,2,ECON,115,L&S,,4.0,0,1,0,1,0,1,0,930.0,1005.0,BUCHN,130,130,1.0
827,,2,ECON,115,L&S,,4.0,0,1,0,0,1,0,0,720.0,770.0,PHELP,65,65,1.0
828,,2,ECON,115,L&S,,4.0,0,1,0,0,1,0,0,780.0,830.0,PHELP,65,65,1.0
829,,2,ECON,118,L&S,,4.0,0,1,0,1,0,1,0,840.0,915.0,GIRV,20,60,0.3333333333333333
830,,2,ECON,118,L&S,,4.0,0,1,1,0,1,0,0,1020.0,1095.0,GIRV,59,50,1.18
831,,2,ECON,118,L&S,,4.0,0,1,0,1,0,1,0,750.0,825.0,GIRV,36,60,0.6
832,,2,ECON,118H,L&S,,1.0,1,0,0,0,0,1,0,1110.0,1185.0,HSSB,0,35,0.0
833,,2,ECON,118H,L&S,,1.0,1,0,1,0,0,0,0,780.0,830.0,NH,1,15,0.06666666666666667
834,,2,ECON,130,L&S,,4.0,0,1,1,0,1,0,0,840.0,915.0,PHELP,48,48,1.0
835,,2,ECON,132A,L&S,,4.0,0,1,0,1,0,1,0,660.0,735.0,BUCHN,100,100,1.0
836,,2,ECON,132AH,L&S,,1.0,1,0,0,0,0,1,0,600.0,650.0,PHELP,0,30,0.0
837,,2,ECON,134A,L&S,,4.0,0,1,0,1,0,1,0,1020.0,1095.0,SH,60,60,1.0
838,,2,ECON,134A,L&S,,4.0,0,1,0,0,1,0,0,1080.0,1130.0,PHELP,30,30,1.0
839,,2,ECON,134A,L&S,,4.0,0,1,0,0,1,0,0,1140.0,1190.0,GIRV,30,30,1.0
840,,2,ECON,134A,L&S,,4.0,0,1,0,1,0,1,0,480.0,555.0,PHELP,49,60,0.8166666666666667
841,,2,ECON,134A,L&S,,4.0,0,1,0,0,1,0,0,540.0,590.0,PHELP,19,30,0.6333333333333333
842,,2,ECON,134A,L&S,,4.0,0,1,0,0,1,0,0,600.0,650.0,PHELP,30,30,1.0
843,,2,ECON,134A,L&S,,4.0,0,1,1,0,1,0,0,1110.0,1185.0,PHELP,60,60,1.0
844,,2,ECON,134A,L&S,,4.0,0,1,0,1,0,0,0,1020.0,1070.0,GIRV,30,30,1.0
845,,2,ECON,134A,L&S,,4.0,0,1,0,1,0,0,0,1080.0,1130.0,GIRV,30,30,1.0
846,,2,ECON,135,L&S,,4.0,0,1,0,1,0,1,0,750.0,825.0,PHELP,60,60,1.0
847,,2,ECON,136A,L&S,,5.0,0,1,1,0,1,0,0,570.0,645.0,NH,20,70,0.2857142857142857
848,,2,ECON,136A,L&S,,5.0,0,1,0,1,0,0,0,480.0,530.0,GIRV,4,35,0.11428571428571428
849,,2,ECON,136A,L&S,,5.0,0,1,0,1,0,0,0,600.0,650.0,ARTS,16,35,0.45714285714285713
850,,2,ECON,136A,L&S,,5.0,0,1,0,1,0,1,0,1020.0,1095.0,NH,55,70,0.7857142857142857
851,,2,ECON,136A,L&S,,5.0,0,1,0,0,0,0,1,540.0,590.0,,20,35,0.5714285714285714
852,,2,ECON,136A,L&S,,5.0,0,1,0,0,0,0,1,600.0,650.0,PHELP,35,35,1.0
853,,2,ECON,136AH,L&S,,1.0,1,0,0,0,0,1,0,900.0,950.0,NH,0,30,0.0
854,,2,ECON,136B,L&S,,4.0,0,1,0,1,0,1,0,570.0,645.0,NH,45,70,0.6428571428571429
855,,2,ECON,136B,L&S,,4.0,0,1,0,1,0,1,0,660.0,735.0,NH,70,50,1.4
856,,2,ECON,136C,L&S,,4.0,0,1,0,1,0,1,0,750.0,825.0,NH,70,50,1.4
857,,2,ECON,136C,L&S,,4.0,0,1,1,0,1,0,0,840.0,915.0,NH,36,70,0.5142857142857142
858,,2,ECON,136CH,L&S,,1.0,1,0,0,1,0,0,0,900.0,950.0,NH,0,30,0.0
859,,2,ECON,137A,L&S,,4.0,0,1,0,1,0,1,0,660.0,735.0,GIRV,57,70,0.8142857142857143
860,,2,ECON,137A,L&S,,4.0,0,1,0,0,1,0,0,1020.0,1070.0,,22,35,0.6285714285714286
861,,2,ECON,137A,L&S,,4.0,0,1,0,0,1,0,0,960.0,1010.0,GIRV,35,35,1.0
862,,2,ECON,137A,L&S,,4.0,0,1,0,1,0,1,0,570.0,645.0,GIRV,13,70,0.18571428571428572
863,,2,ECON,137A,L&S,,4.0,0,1,0,0,1,0,0,480.0,530.0,PHELP,6,35,0.17142857142857143
864,,2,ECON,137A,L&S,,4.0,0,1,0,0,1,0,0,540.0,590.0,PHELP,7,35,0.2
865,,2,ECON,137B,L&S,,4.0,0,1,1,0,1,0,0,750.0,825.0,NH,70,70,1.0
866,,2,ECON,137BH,L&S,,1.0,1,0,1,0,0,0,0,840.0,890.0,GIRV,0,40,0.0
867,,2,ECON,138A,L&S,,4.0,0,1,1,0,1,0,0,1020.0,1095.0,PSYCH,114,120,0.95
868,,2,ECON,138B,L&S,,4.0,0,1,1,0,1,0,0,1110.0,1185.0,PSYCH,34,120,0.2833333333333333
869,,2,ECON,139,L&S,,4.0,0,1,1,0,1,0,0,660.0,735.0,NH,38,72,0.5277777777777778
870,,2,ECON,140A,L&S,,4.0,0,1,1,0,1,0,0,570.0,645.0,EMBARHALL,229,250,0.916
871,,2,ECON,140A,L&S,,4.0,0,1,0,0,0,1,0,1020.0,1070.0,GIRV,25,25,1.0
872,,2,ECON,140A,L&S,,4.0,0,1,0,0,0,1,0,1020.0,1070.0,GIRV,25,25,1.0
873,,2,ECON,140A,L&S,,4.0,0,1,0,0,1,0,0,1080.0,1130.0,HSSB,25,25,1.0
874,,2,ECON,140A,L&S,,4.0,0,1,0,0,0,1,0,1080.0,1130.0,NH,18,25,0.72
875,,2,ECON,140A,L&S,,4.0,0,1,0,0,1,0,0,1020.0,1070.0,HSSB,25,25,1.0
876,,2,ECON,140A,L&S,,4.0,0,1,0,0,1,0,0,1080.0,1130.0,HSSB,23,25,0.92
877,,2,ECON,140A,L&S,,4.0,0,1,0,0,0,0,1,540.0,590.0,HSSB,21,25,0.84
878,,2,ECON,140A,L&S,,4.0,0,1,0,0,0,0,1,600.0,650.0,HSSB,25,25,1.0
879,,2,ECON,140A,L&S,,4.0,0,1,0,0,0,1,0,1080.0,1130.0,GIRV,20,25,0.8
880,,2,ECON,140A,L&S,,4.0,0,1,0,0,0,1,0,1140.0,1190.0,HSSB,22,25,0.88
881,,2,ECON,171,L&S,,4.0,0,1,0,1,0,1,0,840.0,915.0,NH,72,72,1.0
882,,2,ECON,174,L&S,,4.0,0,1,0,1,0,1,0,660.0,735.0,HSSB,41,40,1.025
883,,2,ECON,176,L&S,,4.0,0,1,0,1,0,1,0,570.0,645.0,PHELP,30,30,1.0
884,,2,ECON,189,L&S,,4.0,0,1,0,1,0,1,0,1020.0,1095.0,HSSB,48,72,0.6666666666666666
885,,2,ECON,189H,L&S,,1.0,1,0,0,0,0,1,0,1110.0,1185.0,HSSB,0,35,0.0
886,,2,ENGR,3,ENGR,,3.0,0,1,0,1,0,1,0,930.0,1005.0,NH,104,104,1.0
887,,2,ENGR,3,ENGR,,3.0,0,1,0,1,0,0,0,600.0,650.0,ESB,20,20,1.0
888,,2,ENGR,3,ENGR,,3.0,0,1,0,1,0,0,0,780.0,830.0,ESB,20,20,1.0
889,,2,ENGR,3,ENGR,,3.0,0,1,0,0,1,0,0,600.0,650.0,ESB,17,17,1.0
890,,2,ENGR,3,ENGR,,3.0,0,1,0,0,1,0,0,840.0,890.0,ESB,16,16,1.0
891,,2,ENGR,3,ENGR,,3.0,0,1,0,0,1,0,0,960.0,1010.0,ESB,16,16,1.0
892,,2,ENGR,3,ENGR,,3.0,0,1,0,0,1,0,0,1020.0,1070.0,ESB,15,15,1.0
893,,2,ENGR,101,ENGR,,3.0,0,1,1,0,1,0,0,930.0,1005.0,PHELP,42,42,1.0
894,,2,ENGR,101,ENGR,,3.0,0,1,1,0,1,0,0,1020.0,1095.0,PHELP,36,42,0.8571428571428571
895,,2,ENGR,195C,ENGR,,1.0,0,1,0,0,0,0,1,780.0,830.0,PHELP,17,70,0.24285714285714285
896,,2,ENGR,199,ENGR,1.0,5.0,1,1,0,0,0,0,0,,,nan,0,20,0.0
897,,2,CMPSC,8,ENGR,,4.0,0,1,0,1,0,1,0,930.0,1005.0,CHEM,105,105,1.0
898,,2,CMPSC,8,ENGR,,4.0,0,1,1,0,0,0,0,480.0,530.0,PHELP,26,26,1.0
899,,2,CMPSC,8,ENGR,,4.0,0,1,1,0,0,0,0,540.0,590.0,PHELP,26,26,1.0
900,,2,CMPSC,8,ENGR,,4.0,0,1,1,0,0,0,0,600.0,650.0,PHELP,26,26,1.0
901,,2,CMPSC,8,ENGR,,4.0,0,1,1,0,0,0,0,660.0,710.0,PHELP,27,27,1.0
902,,2,CMPSC,16,ENGR,,4.0,0,1,0,1,0,1,0,840.0,915.0,CHEM,81,105,0.7714285714285715
903,,2,CMPSC,16,ENGR,,4.0,0,1,0,0,1,0,0,480.0,530.0,PHELP,8,26,0.3076923076923077
904,,2,CMPSC,16,ENGR,,4.0,0,1,0,0,1,0,0,540.0,590.0,PHELP,20,26,0.7692307692307693
905,,2,CMPSC,16,ENGR,,4.0,0,1,0,0,1,0,0,600.0,650.0,PHELP,27,27,1.0
906,,2,CMPSC,16,ENGR,,4.0,0,1,0,0,1,0,0,660.0,710.0,PHELP,26,26,1.0
907,,2,CMPSC,16,ENGR,,4.0,0,1,1,0,1,0,0,840.0,915.0,CHEM,106,105,1.0095238095238095
908,,2,CMPSC,16,ENGR,,4.0,0,1,0,1,0,0,0,660.0,710.0,PHELP,27,26,1.0384615384615385
909,,2,CMPSC,16,ENGR,,4.0,0,1,0,1,0,0,0,720.0,770.0,PHELP,26,26,1.0
910,,2,CMPSC,16,ENGR,,4.0,0,1,0,1,0,0,0,780.0,830.0,PHELP,26,26,1.0
911,,2,CMPSC,16,ENGR,,4.0,0,1,0,1,0,0,0,840.0,890.0,PHELP,27,27,1.0
912,,2,CMPSC,24,ENGR,,4.0,0,1,1,0,1,0,0,570.0,645.0,CHEM,97,104,0.9326923076923077
913,,2,CMPSC,24,ENGR,,4.0,0,1,0,1,0,0,0,900.0,950.0,PHELP,26,26,1.0
914,,2,CMPSC,24,ENGR,,4.0,0,1,0,1,0,0,0,960.0,1010.0,PHELP,26,26,1.0
915,,2,CMPSC,24,ENGR,,4.0,0,1,0,1,0,0,0,1020.0,1070.0,PHELP,26,26,1.0
916,,2,CMPSC,24,ENGR,,4.0,0,1,0,1,0,0,0,1080.0,1130.0,PHELP,19,26,0.7307692307692307
917,,2,CMPSC,32,ENGR,,4.0,0,1,0,1,0,1,0,750.0,825.0,CHEM,105,105,1.0
918,,2,CMPSC,32,ENGR,,4.0,0,1,0,0,1,0,0,720.0,770.0,PHELP,26,26,1.0
919,,2,CMPSC,32,ENGR,,4.0,0,1,0,0,1,0,0,780.0,830.0,PHELP,26,26,1.0
920,,2,CMPSC,32,ENGR,,4.0,0,1,0,0,1,0,0,840.0,890.0,PHELP,26,26,1.0
921,,2,CMPSC,32,ENGR,,4.0,0,1,0,0,1,0,0,900.0,950.0,PHELP,27,27,1.0
922,,2,CMPSC,40,ENGR,,5.0,0,1,0,1,0,1,0,570.0,645.0,PSYCH,44,75,0.5866666666666667
923,,2,CMPSC,40,ENGR,,5.0,0,1,0,0,0,0,1,540.0,590.0,GIRV,16,38,0.42105263157894735
924,,2,CMPSC,40,ENGR,,5.0,0,1,0,0,0,0,1,600.0,650.0,GIRV,28,37,0.7567567567567568
925,,2,CMPSC,48,ENGR,,4.0,0,1,1,0,1,0,0,750.0,825.0,PSYCH,66,75,0.88
926,,2,CMPSC,48,ENGR,,4.0,0,1,0,0,0,0,1,660.0,710.0,GIRV,30,38,0.7894736842105263
927,,2,CMPSC,48,ENGR,,4.0,0,1,0,0,0,0,1,720.0,770.0,GIRV,36,37,0.972972972972973
928,,2,CMPSC,64,ENGR,,4.0,0,1,0,1,0,1,0,660.0,735.0,PSYCH,75,75,1.0
929,,2,CMPSC,64,ENGR,,4.0,0,1,1,0,0,0,0,840.0,890.0,PHELP,25,25,1.0
930,,2,CMPSC,64,ENGR,,4.0,0,1,1,0,0,0,0,900.0,950.0,PHELP,25,25,1.0
931,,2,CMPSC,64,ENGR,,4.0,0,1,1,0,0,0,0,960.0,1010.0,PHELP,25,25,1.0
932,,2,CMPSC,99,ENGR,1.0,4.0,1,0,0,0,0,0,0,,,nan,0,0,
933,,2,CMPSC,130A,ENGR,,4.0,0,1,0,1,0,1,0,570.0,645.0,SH,76,90,0.8444444444444444
934,,2,CMPSC,130A,ENGR,,4.0,0,1,0,0,0,0,1,600.0,650.0,,39,46,0.8478260869565217
935,,2,CMPSC,130A,ENGR,,4.0,0,1,0,0,0,0,1,660.0,710.0,,37,44,0.8409090909090909
936,,2,CMPSC,130B,ENGR,,4.0,0,1,0,1,0,1,0,570.0,645.0,CHEM,105,105,1.0
937,,2,CMPSC,130B,ENGR,,4.0,0,1,0,0,0,0,1,660.0,710.0,PHELP,35,35,1.0
938,,2,CMPSC,130B,ENGR,,4.0,0,1,0,0,0,0,1,720.0,770.0,PHELP,35,35,1.0
939,,2,CMPSC,130B,ENGR,,4.0,0,1,0,0,0,0,1,780.0,830.0,PHELP,35,35,1.0
940,,2,CMPSC,138,ENGR,,4.0,0,1,1,0,1,0,0,840.0,915.0,SH,75,75,1.0
941,,2,CMPSC,138,ENGR,,4.0,0,1,0,0,0,0,1,540.0,590.0,PHELP,35,35,1.0
942,,2,CMPSC,138,ENGR,,4.0,0,1,0,0,0,0,1,600.0,650.0,GIRV,40,40,1.0
943,,2,CMPSC,154,ENGR,,4.0,0,1,1,0,1,0,0,750.0,825.0,BRDA,75,80,0.9375
944,,2,CMPSC,154,ENGR,,4.0,0,1,0,0,0,1,0,900.0,950.0,PHELP,28,30,0.9333333333333333
945,,2,CMPSC,154,ENGR,,4.0,0,1,0,0,0,1,0,960.0,1010.0,PHELP,27,30,0.9
946,,2,CMPSC,154,ENGR,,4.0,0,1,0,0,0,1,0,1020.0,1070.0,PHELP,20,20,1.0
947,,2,CMPSC,160,ENGR,,4.0,0,1,1,0,1,0,0,840.0,915.0,PHELP,55,90,0.6111111111111112
948,,2,CMPSC,160,ENGR,,4.0,0,1,0,1,0,0,0,1020.0,1130.0,PHELP,45,90,0.5
949,,2,CMPSC,160,ENGR,,4.0,0,1,0,1,0,0,0,1080.0,1130.0,GIRV,10,45,0.2222222222222222
950,,2,CMPSC,165B,ENGR,,4.0,0,1,0,1,0,1,0,660.0,735.0,CHEM,105,105,1.0
951,,2,CMPSC,165B,ENGR,,4.0,0,1,0,1,0,0,0,960.0,1010.0,GIRV,37,35,1.0571428571428572
952,,2,CMPSC,165B,ENGR,,4.0,0,1,0,1,0,0,0,1020.0,1070.0,PHELP,35,35,1.0
953,,2,CMPSC,165B,ENGR,,4.0,0,1,0,1,0,0,0,1080.0,1130.0,PHELP,33,35,0.9428571428571428
954,,2,CMPSC,170,ENGR,,4.0,0,1,0,1,0,1,0,840.0,915.0,SH,80,80,1.0
955,,2,CMPSC,170,ENGR,,4.0,0,1,0,0,0,1,0,1020.0,1070.0,GIRV,40,40,1.0
956,,2,CMPSC,170,ENGR,,4.0,0,1,0,0,0,1,0,1080.0,1130.0,GIRV,40,40,1.0
957,,2,CMPSC,171,ENGR,,4.0,0,1,1,0,1,0,0,660.0,735.0,HSSB,80,80,1.0
958,,2,CMPSC,171,ENGR,,4.0,0,1,0,0,0,0,1,600.0,650.0,,40,40,1.0
959,,2,CMPSC,171,ENGR,,4.0,0,1,0,0,0,0,1,660.0,710.0,,40,40,1.0
960,,2,CMPSC,176A,ENGR,,4.0,0,1,0,1,0,1,0,750.0,825.0,WEBB,80,80,1.0
961,,2,CMPSC,176A,ENGR,,4.0,0,1,0,0,1,0,0,1020.0,1070.0,GIRV,40,40,1.0
962,,2,CMPSC,176A,ENGR,,4.0,0,1,0,0,1,0,0,1080.0,1130.0,GIRV,40,40,1.0
963,,2,CMPSC,178,ENGR,,4.0,0,1,1,0,1,0,0,570.0,645.0,PHELP,60,60,1.0
964,,2,CMPSC,178,ENGR,,4.0,0,1,0,0,0,0,1,540.0,590.0,PHELP,30,30,1.0
965,,2,CMPSC,178,ENGR,,4.0,0,1,0,0,0,0,1,540.0,590.0,PHELP,30,30,1.0
966,,2,CMPSC,185,ENGR,,4.0,0,1,0,1,0,1,0,540.0,650.0,PHELP,25,25,1.0
967,,2,CMPSC,190J,ENGR,,4.0,0,1,0,0,0,1,0,570.0,645.0,HFH,0,20,0.0
968,,2,CMPSC,190J,ENGR,,4.0,0,1,1,0,0,0,0,540.0,710.0,PHELP,0,5,0.0
969,,2,CMPSC,190J,ENGR,,4.0,0,1,0,1,0,0,0,780.0,950.0,PHELP,0,5,0.0
970,,2,CMPSC,190J,ENGR,,4.0,0,1,0,1,0,0,0,840.0,1010.0,PHELP,0,5,0.0
971,,2,CMPSC,190J,ENGR,,4.0,0,1,0,0,1,0,0,720.0,890.0,PHELP,0,5,0.0
972,,2,CMPSC,192,ENGR,1.0,5.0,0,1,0,0,0,0,0,,,nan,0,20,0.0
973,,2,CMPSC,193,ENGR,1.0,4.0,1,0,0,0,0,0,0,,,nan,0,5,0.0
974,,2,CMPSC,196,ENGR,2.0,4.0,1,1,0,0,0,0,0,,,nan,0,10,0.0
975,,2,CMPSC,199,ENGR,1.0,5.0,1,0,0,0,0,0,0,,,nan,0,5,0.0
976,,2,CLASS,20B,L&S,,4.0,1,1,0,1,0,1,0,660.0,735.0,NH,126,125,1.008
977,,2,CLASS,40,L&S,,4.0,1,1,1,0,1,0,1,660.0,710.0,CAMPBHALL,700,700,1.0
978,,2,CLASS,40,L&S,,4.0,1,1,0,0,0,0,1,600.0,650.0,GIRV,27,27,1.0
979,,2,CLASS,40,L&S,,4.0,1,1,0,0,0,0,1,480.0,530.0,GIRV,27,27,1.0
980,,2,CLASS,40,L&S,,4.0,1,1,0,0,1,0,0,1080.0,1130.0,PHELP,27,27,1.0
981,,2,CLASS,40,L&S,,4.0,1,1,0,1,0,0,0,540.0,590.0,GIRV,27,27,1.0
982,,2,CLASS,40,L&S,,4.0,1,1,0,0,1,0,0,480.0,530.0,PHELP,27,27,1.0
983,,2,CLASS,40,L&S,,4.0,1,1,0,0,0,1,0,480.0,530.0,PHELP,27,27,1.0
984,,2,CLASS,40,L&S,,4.0,1,1,0,0,0,1,0,1080.0,1130.0,PHELP,27,27,1.0
985,,2,CLASS,40,L&S,,4.0,1,1,0,0,0,1,0,480.0,530.0,PHELP,27,27,1.0
986,,2,CLASS,40,L&S,,4.0,1,1,0,0,0,1,0,1020.0,1070.0,GIRV,27,27,1.0
987,,2,CLASS,40,L&S,,4.0,1,1,0,0,1,0,0,1020.0,1070.0,PHELP,27,27,1.0
988,,2,CLASS,40,L&S,,4.0,1,1,0,0,0,0,1,780.0,830.0,GIRV,27,27,1.0
989,,2,CLASS,40,L&S,,4.0,1,1,0,1,0,0,0,480.0,530.0,PHELP,27,27,1.0
990,,2,CLASS,40,L&S,,4.0,1,1,0,0,0,1,0,480.0,530.0,PHELP,27,27,1.0
991,,2,CLASS,40,L&S,,4.0,1,1,0,0,1,0,0,480.0,530.0,PHELP,27,27,1.0
992,,2,CLASS,40,L&S,,4.0,1,1,0,0,1,0,0,1020.0,1070.0,PHELP,27,27,1.0
993,,2,CLASS,40,L&S,,4.0,1,1,0,1,0,0,0,480.0,530.0,GIRV,27,27,1.0
