,Year,Quarter,Subject,ID,College,MinUnit,Unit,PassNP,Letter,Monday,Tuesday,Wednesday,Thursday,Friday,StartTime,EndTime,Building,CurEnroll,MaxEnroll,RatioEnroll
96,2018,4,EARTH,157,L&S,,4.0,1,1,0,0,1,0,0,540.0,710.0,PSB-S,0,30,0.0
97,2018,4,EARTH,187,L&S,1.0,5.0,1,1,0,0,0,0,0,,,nan,0,5,0.0
98,2018,4,EARTH,189,L&S,1.0,4.0,1,0,0,0,0,0,0,,,nan,0,15,0.0
99,2018,4,EARTH,192,L&S,1.0,4.0,1,0,0,0,0,0,0,,,nan,0,10,0.0
100,2018,4,EARTH,195H,L&S,1.0,8.0,1,0,0,0,0,0,0,,,nan,0,5,0.0
101,2018,4,EARTH,196HA,L&S,,4.0,0,1,0,0,0,0,0,,,nan,0,5,0.0
102,2018,4,EARTH,196HB,L&S,,4.0,0,1,0,0,0,0,0,,,nan,0,5,0.0
103,2018,4,EARTH,198,L&S,1.0,4.0,1,1,0,0,0,0,0,,,nan,0,10,0.0
104,2018,4,EARTH,199,L&S,1.0,5.0,1,1,0,0,0,0,0,,,nan,0,10,0.0
105,2018,4,EARTH,199RA,L&S,1.0,5.0,1,1,0,0,0,0,0,,,nan,0,10,0.0
106,2018,4,SHS,122,L&S,,4.0,0,1,0,1,0,0,0,840.0,1010.0,HARDR,0,30,0.0
107,2018,4,SHS,182,L&S,,4.0,0,1,0,0,0,0,0,,,nan,0,1,0.0
108,2018,4,SHS,194,L&S,1.0,4.0,1,1,0,0,0,0,0,,,nan,0,10,0.0
109,2018,4,SHS,197,L&S,1.0,4.0,1,0,0,0,0,0,0,,,nan,0,5,0.0
110,2018,4,SHS,199,L&S,1.0,4.0,1,1,0,0,0,0,0,,,nan,0,10,0.0
111,2018,4,PSTAT,5A,L&S,,5.0,1,1,1,0,1,0,1,540.0,590.0,MUSICLLCH,0,330,0.0
112,2018,4,PSTAT,5A,L&S,,5.0,1,1,0,0,0,1,0,540.0,590.0,SSMS,0,25,0.0
113,2018,4,PSTAT,5A,L&S,,5.0,1,1,1,0,0,0,0,1140.0,1190.0,LSB,0,25,0.0
114,2018,4,PSTAT,5A,L&S,,5.0,1,1,0,0,1,0,0,1140.0,1190.0,SSMS,0,25,0.0
115,2018,4,PSTAT,5A,L&S,,5.0,1,1,0,0,0,1,0,600.0,650.0,SSMS,0,25,0.0
116,2018,4,PSTAT,5A,L&S,,5.0,1,1,1,0,0,0,0,720.0,770.0,HSSB,0,25,0.0
117,2018,4,PSTAT,5A,L&S,,5.0,1,1,0,0,1,0,0,720.0,770.0,SSMS,0,25,0.0
118,2018,4,PSTAT,5A,L&S,,5.0,1,1,0,0,0,1,0,660.0,710.0,SSMS,0,25,0.0
119,2018,4,PSTAT,5A,L&S,,5.0,1,1,0,0,0,1,0,660.0,710.0,SSMS,0,25,0.0
120,2018,4,PSTAT,5A,L&S,,5.0,1,1,1,0,0,0,0,660.0,710.0,HSSB,0,25,0.0
121,2018,4,PSTAT,5A,L&S,,5.0,1,1,0,0,1,0,0,660.0,710.0,SSMS,0,25,0.0
122,2018,4,PSTAT,5A,L&S,,5.0,1,1,0,0,0,1,0,720.0,770.0,SSMS,0,25,0.0
123,2018,4,PSTAT,5A,L&S,,5.0,1,1,0,1,0,0,0,780.0,830.0,HSSB,0,25,0.0
124,2018,4,PSTAT,5A,L&S,,5.0,1,1,0,0,0,1,0,780.0,830.0,SSMS,0,25,0.0
125,2018,4,PSTAT,5A,L&S,,5.0,1,1,0,1,0,0,0,900.0,950.0,GIRV,0,25,0.0
126,2018,4,PSTAT,5A,L&S,,5.0,1,1,0,0,0,1,0,900.0,950.0,SSMS,0,25,0.0
127,2018,4,PSTAT,5A,L&S,,5.0,1,1,0,1,0,0,0,960.0,1010.0,HSSB,0,25,0.0
