PSY-123,[0.0,]
THTR-180A,[0.0,]
THTR-180B,[0.0,]
THTR-180E,[0.0,]
MUS A-70J,[0.0,]
ES 1--37,[0.0,]
EARTH-100,[0.0,]
CMPSC-138,[0.0,]
EARTH-106,[0.0,]
GEOG-172,[0.0,]
ITAL-1,[0.0,]
ITAL-3,[0.0,]
ITAL-2,[0.0,]
ITAL-5,[0.0,]
ITAL-4,[0.0,]
ITAL-6,[0.0,]
EARTH-102C,[0.0,]
COMM-113,[0.0,]
ECE-132,[0.0,]
COMM-114,[0.0,]
COMM-117,[0.0,]
COMM-116,[0.0,]
COMM-118,[0.0,]
FEMST-182,[0.0,]
LING-110,[0.0,]
ECON-130,[0.0,]
RG ST-11A,[0.0,]
CH E-120A,[0.0,]
MUS-115,[0.0,]
RG ST-11D,[0.0,]
MATH-108A,[0.0,]
PSY-10B,[0.0,]
ME-179L,[0.0,]
MATH-108B,[0.0,]
CHIN-26,[0.0,]
DANCE-151A,[0.0,]
ART-1A,[0.0,]
POL S-114,[0.0,]
JAPAN-120A,[0.0,]
POL S-118,[0.0,]
CH ST-168B,[0.0,]
MATH CS-101A,[0.0,]
GEOG-104,[0.0,]
INT-126,[0.0,]
GEOG-108,[0.0,]
GEOG-109,[0.0,]
PHIL-121,[0.0,]
ME-154,[0.0,]
ME-157,[0.0,]
FR-100,[0.0,]
ENV S-147,[0.0,]
WRIT-109ED,[0.0,]
RG ST-110L,[0.0,]
ECON-136C,[0.0,]
ECON-136B,[0.0,]
ECON-136A,[0.0,]
ECE-130A,[0.0,]
RG ST-110F,[0.0,]
ES 1--26B,[0.0,]
RG ST-150B,[0.0,]
SPAN-1,[0.0,]
ENV S-149,[0.0,]
AS AM-136,[0.0,]
SPAN-2,[0.0,]
SPAN-5,[0.0,]
SPAN-4,[0.0,]
AS AM-132,[0.0,]
SPAN-6,[0.0,]
EEMB-112,[0.0,]
EEMB-113,[0.0,]
GLOBL-2,[0.0,]
GLOBL-1,[0.0,]
FAMST-187AR,[0.0,]
MS-22,[0.0,]
ART-122PC,[0.0,]
FAMST-188AU,[0.0,]
LING-8,[0.0,]
ECE-147A,[0.0,]
MUS-101A,[0.0,]
ECON-140B,[0.0,]
ENGL-122CS,[0.0,]
ECON-140A,[0.0,]
MS-131,[0.0,]
ENGL-128NE,[0.0,]
SOC-105E,[0.0,]
ESS-9,[0.0,]
ES 1--11,[0.0,]
ECE-145A,[0.0,]
ESS-3,[0.0,]
ESS-2,[0.0,]
ES 1--43E,[0.0,]
CMPSC-130A,[0.0,]
RG ST-156EE,[0.0,]
SPAN-100,[0.0,]
ECON-152,[0.0,]
GEOG-115A,[0.0,]
SOC-1,[0.0,]
MATH-6B,[0.0,]
MCDB-6,[0.0,]
INT-185MT,[0.0,]
MATH-6A,[0.0,]
MATH-122A,[0.8,]
MUS A-40,[0.0,]
ES 1--43B,[0.0,]
PSTAT-122,[0.0,]
CMPSC-177,[0.0,]
PSTAT-126,[0.0,]
ECON-10A,[0.0,]
WRIT-105S,[0.0,]
CHEM-6BL,[0.0,]
ITAL-101,[0.0,]
ITAL-180Z,[0.0,]
KOR-1,[0.0,]
KOR-4,[0.0,]
C LIT-186PP,[0.0,]
ECE-10A,[0.0,]
ECE-10C,[0.0,]
COMM-154,[0.0,]
SPAN-3,[0.0,]
THTR-188ST,[0.0,]
SPAN-111A,[0.0,]
ART-102MM,[0.0,]
SPAN-111C,[0.0,]
PSY-3,[0.0,]
CMPSC-176A,[0.0,]
BL ST-117,[0.0,]
C LIT-100,[0.0,]
DANCE-56A,[0.0,]
SLAV-117G,[0.0,]
HEB-114A,[0.0,]
EARTH-135,[0.0,]
MATH-34B,[0.0,]
AS AM-79,[0.0,]
HIST-133A,[0.0,]
HIST-159B,[0.0,]
FR-104B,[0.0,]
CH E-132B,[0.0,]
ARTHI-142B,[0.0,]
PSY-108,[0.0,]
MUS A-136,[0.0,]
HIST-175A,[0.0,]
INT-156EE,[0.0,]
GLOBL-130,[0.0,]
CHEM-2A,[0.0,]
KOR-113,[0.0,]
ES 1--38B,[0.0,]
CLASS-180A,[0.0,]
ENGL-22,[0.0,]
ENV S-106,[0.0,]
GEOG-140,[0.0,]
MUS-11,[0.0,]
WRIT-107T,[0.0,]
EARTH-157,[0.0,]
WRIT-107J,[0.0,]
HIST-161B,[0.0,]
AS AM-100BB,[0.0,]
WRIT-109ST,[0.0,]
CHIN-4NH,[0.0,]
WRIT-107L,[0.0,]
WRIT-107M,[0.0,]
WRIT-107B,[0.0,]
ART-7B,[0.0,]
WRIT-107A,[0.0,]
WRIT-107G,[0.0,]
ENGL-122UM,[0.0,]
CHEM-129,[0.0,]
MUS-15,[0.0,]
CMPTGCS-1L,[0.0,]
EACS-186,[0.0,]
THTR-110A,[0.0,]
CMPTGCS-1A,[0.0,]
CHEM-124,[0.0,]
THTR-10A,[0.0,]
WRIT-109F,[0.0,]
FAMST-189CD,[0.0,]
LING-117,[0.0,]
DANCE-147D,[0.0,]
ES 1--14,[0.0,]
WRIT-109HU,[0.0,]
WRIT-109HP,[0.0,]
GEOG-153C,[0.0,]
ME-155B,[0.0,]
THTR-11A,[0.0,]
WRIT-105M,[0.0,]
CH ST-110,[0.0,]
ES 1--25A,[0.0,]
THTR-140B,[0.0,]
ME-128,[0.0,]
COMM-101,[0.0,]
THTR-196,[0.0,]
PHIL-3,[0.0,]
CMPSC-190I,[0.0,]
PHYS-119A,[0.0,]
RG ST-90BB,[0.0,]
ARTHI-6A,[0.0,]
LING-101,[0.0,]
ECE-153A,[0.0,]
PSTAT-5LS,[0.0,]
THTR-187TA,[0.0,]
ARTHI-6K,[0.0,]
CHIN-132A,[0.0,]
PHYS-129L,[0.0,]
SPAN-145,[0.0,]
ASTRO-1,[0.0,]
ECE-194M,[nan,]
PHIL-166A,[0.0,]
MATRL-100A,[0.0,]
ES 1--26A,[0.0,]
EEMB-145,[0.0,]
EEMB-144,[0.0,]
MCDB-151,[0.0,]
MATH-113,[0.0,]
ECON-171,[0.0,]
MATH-117,[0.0,]
MATH-8,[0.0,]
ECE-194U,[nan,]
ME-125IB,[0.0,]
ENGL-145,[0.0,]
SOC-154A,[0.0,]
CHEM-112A,[0.0,]
LING-3B,[0.0,]
FEMST-185CF,[0.0,]
EACS-30,[0.0,]
HIST-115A,[0.0,]
ES 1--40C,[0.0,]
GEOG-5,[0.0,]
COMM-1,[0.0,]
EEMB-142A,[0.0,]
FEMST-159B,[0.0,]
C LIT-148,[0.0,]
MCDB-101L,[0.0,]
WRIT-105CW,[0.0,]
CH ST-91JG,[0.0,]
ART-126,[0.0,]
CMPTGCS-20,[0.0,]
RG ST-14,[0.0,]
ECON-137A,[0.0,]
LING-14,[0.0,]
PSTAT-170,[0.0,]
PSTAT-171,[0.0,]
PSY-136,[0.0,]
PSY-137,[0.0,]
PSTAT-174,[0.0,]
PSTAT-175,[0.0,]
EARTH-10,[0.0,]
PHYS-6C,[0.0,]
FAMST-46,[0.0,]
GER-101A,[0.0,]
ES 1--22,[0.0,]
CLASS-20A,[0.0,]
SOC-167,[0.0,]
EARTH-114,[0.0,]
EEMB-3,[0.0,]
EARTH-117,[0.0,]
WRIT-107WC,[0.0,]
SPAN-120A,[0.0,]
ANTH-130,[0.0,]
C LIT-153,[0.0,]
THTR-22,[0.0,]
RG ST-62,[0.0,]
COMM-168,[0.0,]
COMM-169,[0.0,]
ENV S-176A,[0.0,]
ME-14,[0.0,]
ENGL-103B,[0.0,]
THTR-2C,[0.0,]
HIST-187B,[0.0,]
ECE-189A,[0.0,]
FAMST-192CT,[0.0,]
MCDB-101A,[0.0,]
LING-3A,[0.0,]
C LIT-32,[0.0,]
C LIT-33,[0.0,]
ECE-122A,[0.0,]
PHIL-20A,[0.0,]
HIST-187R,[0.0,]
HIST-17A,[0.0,]
C LIT-170,[0.0,]
GLOBL-104,[0.0,]
ME-167,[0.0,]
POL S-121,[0.0,]
MUS A-140,[0.0,]
LING-20,[0.0,]
ECE-179D,[0.0,]
CHIN-144,[0.0,]
RG ST-127A,[0.0,]
GEOG-112,[0.0,]
THTR-152D,[0.0,]
ES 1--10B,[0.0,]
MUS-4D,[0.0,]
THTR-152A,[0.0,]
ES 1--6C,[0.0,]
PHYS-127AL,[0.0,]
ECON-117A,[0.0,]
ME-151A,[0.0,]
CMPSC-32,[0.0,]
ANTH-5,[0.0,]
HEB-1,[0.0,]
MATH-3B,[0.0,]
ANTH-157L,[0.0,]
HEB-4,[0.0,]
PHYS-120,[0.0,]
CHEM-117A,[0.0,]
FR-111,[0.0,]
SLAV-164B,[0.0,]
FAMST-109ID,[0.0,]
CHEM-6CL,[0.0,]
FR-2,[0.0,]
WRIT-126,[0.0,]
POL S-15,[0.0,]
RG ST-125,[0.0,]
EEMB-106,[0.0,]
WRIT-50,[0.0,]
EEMB-108,[0.0,]
FAMST-106A,[0.0,]
LING-2G,[0.0,]
MUS A-36,[0.0,]
ECON-139,[0.0,]
CLASS-55,[0.0,]
ECE-134,[0.0,]
CLASS-50,[0.0,]
HIST-166C,[0.0,]
ANTH-153T,[0.0,]
INT-80P,[0.0,]
RG ST-65A,[0.0,]
THTR-29A,[0.0,]
THTR-29C,[0.0,]
SPAN-115,[0.0,]
SOC-152C,[0.0,]
AS AM-158,[0.0,]
EEMB-171,[0.0,]
HIST-168B,[0.0,]
POL S-110OT,[0.0,]
HIST-129F,[0.0,]
ENGL-151JK,[0.0,]
ECON-118,[0.0,]
THTR-19,[0.0,]
DANCE-56D,[0.0,]
PSTAT-130,[0.0,]
PSTAT-131,[0.0,]
ENGL-104A,[0.0,]
PHIL-4,[0.0,]
CLASS-151,[0.0,]
CLASS-152,[0.0,]
PHIL-1,[0.0,]
FEMST-60,[0.0,]
CMPSC-184,[0.0,]
SOC-108,[0.0,]
HIST-189E,[0.0,]
FR-153B,[0.0,]
MCDB-111,[0.0,]
ECON-134A,[0.0,]
ITAL-20X,[0.0,]
EARTH-4,[0.0,]
EARTH-7,[0.0,]
MATH-104A,[0.0,]
EARTH-2,[0.0,]
ECON-100B,[0.0,]
ECE-146A,[0.0,]
POL S-110AM,[0.0,]
THTR-112,[0.0,]
CH E-5,[0.0,]
WRIT-2LK,[0.0,]
ENV S-130A,[0.0,]
ES 1--12,[0.0,]
ENGL-15,[0.0,]
MUS-3A,[0.0,]
POL S-160,[0.0,]
RG ST-57D,[0.0,]
ENGL-10,[0.0,]
ARTHI-5A,[0.0,]
ARTHI-5B,[0.0,]
ENV S-165A,[0.0,]
CHEM-1A,[0.0,]
CMPTGCS-2,[0.0,]
WRIT-105PS,[0.0,]
ES 1--6A,[0.0,]
HIST-156A,[0.0,]
ENV S-118,[0.0,]
ES 1--6B,[0.0,]
PHIL-152,[0.0,]
WRIT-24,[0.0,]
FAMST-188A,[0.0,]
PHYS-23,[0.0,]
PHIL-156,[0.0,]
ANTH-2,[0.0,]
PHYS-20,[nan,]
GEOG-114A,[0.0,]
ENV S-117,[0.0,]
WRIT-107EP,[0.0,]
PSY-130,[0.0,]
COMM-131,[0.0,]
COMM-130,[0.0,]
COMM-136,[0.0,]
PHYS-6A,[0.0,]
ENV S-193SE,[0.0,]
PORT-125A,[0.0,]
HIST-179A,[0.0,]
CHEM-113A,[0.0,]
ECON-101,[0.0,]
PSY-133,[0.0,]
ANTH-182M,[0.0,]
AS AM-2,[0.0,]
AS AM-1,[0.0,]
AS AM-5,[0.0,]
TMP-120,[0.0,]
TMP-122,[0.0,]
TMP-124,[0.0,]
ART-22,[0.0,]
FEMST-180,[0.0,]
TMP-127,[0.0,]
DANCE-45,[0.0,]
AS AM-100DD,[0.0,]
SLAV-4,[0.0,]
SLAV-1,[0.0,]
RG ST-148A,[0.0,]
WRIT-105PD,[0.0,]
WRIT-1,[0.0,]
MATH-100A,[0.82857,]
WRIT-2,[0.0,]
ENGL-123,[0.0,]
ES 1--2,[0.0,]
CMPSC-64,[0.0,]
WRIT-2E,[0.0,]
PHYS CS-34,[0.0,]
ES 1--38C,[0.0,]
ED-131,[0.0,]
ECON-170,[0.0,]
PHYS CS-31,[0.0,]
JAPAN-181,[0.0,]
RG ST-90AA,[0.0,]
ART-14,[0.0,]
AS AM-114,[0.0,]
ART-10,[0.0,]
MATH-119A,[0.0,]
ART-12,[0.0,]
SPAN-2HY,[0.0,]
ARTHI-134D,[0.0,]
RG ST-106,[0.0,]
EEMB-130,[0.0,]
EEMB-133,[0.0,]
FR-3,[0.0,]
DANCE-156A,[0.0,]
FR-1,[0.0,]
DANCE-156D,[0.0,]
FR-6,[0.0,]
FR-5,[0.0,]
FR-4,[0.0,]
ECON-180,[0.0,]
ECE-188A,[0.0,]
PHYS-123A,[0.0,]
C LIT-30A,[0.0,]
COMM-175CC,[0.0,]
DANCE-147PA,[0.0,]
RG ST-130,[0.0,]
ART-18,[0.0,]
FEMST-20,[0.0,]
SOC-142,[0.0,]
SOC-144,[0.0,]
SOC-145,[0.0,]
PSY-10A,[0.0,]
ENV S-108O,[0.0,]
PHIL-100A,[0.0,]
PHIL-100F,[0.0,]
MATH-124B,[0.54286,]
MATH-124A,[1.0,]
SPAN-121,[0.0,]
CNCSP-110,[0.0,]
ART-105PP,[0.0,]
THTR-15A,[0.0,]
BL ST-143,[0.0,]
MATH-4A,[0.0,]
MATH-4B,[0.0,]
SLAV-152C,[0.0,]
FAMST-127M,[0.0,]
ART-110,[0.0,]
MUS-5A,[0.0,]
HIST-46,[0.0,]
HIST-164IB,[0.0,]
DANCE-42D,[0.0,]
ESS-140,[0.0,]
PHYS-134L,[0.0,]
PSY-102,[0.0,]
MATRL-162A,[0.0,]
EEMB-40,[0.0,]
FAMST-169,[0.0,]
SOC-108C,[0.0,]
PSTAT-109,[0.0,]
FAMST-101D,[0.0,]
CH E-140B,[0.0,]
FAMST-101A,[0.0,]
FAMST-175,[0.0,]
EEMB-3Z,[0.0,]
CHIN-127A,[0.0,]
C LIT-186FL,[0.0,]
ANTH-177AB,[0.0,]
ES 1--33,[0.0,]
CH E-128,[0.0,]
ECON-1,[0.0,]
BL ST-133,[0.0,]
CMPSC-174A,[0.0,]
PHIL-150E,[0.0,]
ECON-9,[0.0,]
RG ST-138B,[0.0,]
ECE-154A,[0.0,]
LING-3C,[0.0,]
PSTAT-120A,[0.0,]
PSTAT-120B,[0.0,]
PSTAT-120C,[0.0,]
GER-4,[0.0,]
GER-1,[0.0,]
THTR-2B,[0.0,]
SLAV-101D,[0.0,]
ESS-131,[nan,]
ESS-130,[0.0,]
MCDB-126A,[0.0,]
FAMST-189SM,[0.0,]
ME-189A,[0.0,]
GLOBL-110,[0.0,]
SOC-122,[0.0,]
PHYS-115A,[0.0,]
PHYS-115C,[0.0,]
ENGR-101,[0.0,]
GER-106,[0.0,]
PHYS-3,[0.0,]
PHYS-2,[0.0,]
POL S-106EP,[0.0,]
BL ST-169CR,[0.0,]
ENGL-122WE,[0.0,]
CMPSC-162,[0.0,]
RG ST-133B,[0.0,]
PORT-4,[0.0,]
CMPSC-24,[0.0,]
PORT-1,[0.0,]
INT-80TH,[0.0,]
CH ST-180,[0.0,]
THTR-104A,[0.0,]
THTR-151F,[0.0,]
THTR-104B,[0.0,]
ENGL-165PP,[0.0,]
LING-141,[0.0,]
THTR-151S,[0.0,]
RG ST-149D,[0.0,]
CHIN-4,[0.0,]
HIST-5,[0.0,]
MUS-20B,[0.0,]
MUS-20A,[0.0,]
MATH-101A,[0.0,]
WRIT-109V,[0.0,]
COMM-180,[0.0,]
SOC-185D,[0.0,]
DANCE-94,[0.0,]
ENGL-193,[0.0,]
HIST-9,[0.0,]
HIST-8,[0.0,]
ENGL-197,[0.0,]
ME-104,[0.0,]
JAPAN-4,[0.0,]
CHEM-150,[0.0,]
JAPAN-1,[0.0,]
